0.999072,0.01380406,0.0407942,-0.000530059,0.9999987,0.000516203,0.00150009,1.98E-05,0.9999966,0.000848339,0.002465079,3.24E-05,0.9991716,0.01331736,0.03845104,0.00050655,0.9901476,-0.02593772,0.1367898,0.01495008,0.9962503,-0.05759536,-0.05829471,0.02774461,0.9993286,-0.002622331,-0.03653667,-0.000803793,0.8602961,0.1644201,0.2159615,0.4315289,0.522355,0.7543176,-0.3656232,0.1564285,0.9529151,0.2444348,0.1084378,-0.1429885,0.996832,-0.04282638,-0.02084839,0.06369631,0.8234661,-0.3078893,0.0494152,-0.4739893,0.592791,-0.7477463,-0.2662313,-0.1363641,0.9458462,-0.2056805,0.1252277,0.2176892,0.9863923,-0.00939759,0.07807712,-0.1443813,0.9868487,-0.1590841,0.02860703,0.001919049,0.9642032,0.1794174,-0.09938548,0.1680601,0.9999993,0.000579115,-0.001005894,0.000106751,0.9809627,0.06543553,0.1274607,0.1310885,0.9934033,0.09174028,-0.06855851,0.005781178,0.9867485,-0.02070698,-0.006048853,-0.1608167,0.9999996,-0.000662887,0.000153843,-0.000524997
0.9990726,0.01389593,0.04074786,-0.00068049,0.9999987,0.00051817,0.001496296,1.64E-05,0.9999966,0.000851624,0.002458984,2.69E-05,0.999173,0.01337503,0.03839437,0.000420982,0.990128,-0.02581218,0.1369714,0.01480036,0.9962959,-0.05724254,-0.05799439,0.02746681,0.9993316,-0.002903878,-0.03643691,-0.000500956,0.8603294,0.163709,0.2164004,0.431513,0.5219834,0.7546423,-0.3657286,0.1558552,0.9530124,0.2442785,0.1083103,-0.1427031,0.9968125,-0.04319563,-0.02070197,0.0638009,0.8235648,-0.3079258,0.04940422,-0.4737954,0.5929633,-0.7477368,-0.2658931,-0.1363273,0.9458189,-0.2060807,0.1250048,0.2175572,0.9863654,-0.00943188,0.07817217,-0.1445109,0.9868651,-0.1589226,0.02892163,0.00210744,0.9645203,0.1778216,-0.09883037,0.1682636,0.9999993,0.000592783,-0.001042281,6.84E-05,0.9808934,0.06608788,0.127751,0.1309978,0.9933931,0.09173507,-0.06869372,0.006010229,0.9867506,-0.02069038,-0.005956698,-0.1608095,0.9999995,-0.000774624,0.000163503,-0.000607701
0.9990771,0.01410314,0.04056492,-0.000725409,0.9999987,0.00052528,0.001487744,1.51E-05,0.9999967,0.000863382,0.00244518,2.48E-05,0.9991758,0.01358143,0.03824923,0.000388829,0.9900778,-0.02574154,0.1373705,0.0145854,0.9963659,-0.0569191,-0.05729337,0.02706777,0.9993336,-0.003142882,-0.03636406,-1.27E-05,0.8602983,0.1624398,0.2174825,0.4315108,0.521341,0.7552299,-0.3658963,0.1547621,0.953116,0.2442955,0.1080549,-0.1421749,0.9967887,-0.04372742,-0.01983253,0.06408493,0.8239077,-0.3072673,0.04948832,-0.4736179,0.5929282,-0.7477986,-0.2658156,-0.1362915,0.9456478,-0.2067859,0.1249932,0.2176389,0.9863692,-0.008883138,0.07821278,-0.1444981,0.9868065,-0.1591784,0.02949552,0.002295304,0.9641932,0.1791376,-0.09959662,0.1682906,0.9999992,0.000581201,-0.0010839,5.89E-05,0.980823,0.06654549,0.1280143,0.1310356,0.9933546,0.09209174,-0.06876155,0.006126251,0.9867295,-0.02076674,-0.006030125,-0.1609265,0.9999995,-0.000741881,0.000267776,-0.000531132
0.9990805,0.01454559,0.04032167,-0.000822193,0.9999988,0.000539735,0.001474769,1.21E-05,0.9999967,0.000887245,0.00242417,1.99E-05,0.9991795,0.01398287,0.03801101,0.000312317,0.9899921,-0.025877,0.1379744,0.01445479,0.9964311,-0.05700644,-0.05617568,0.02682499,0.999342,-0.00377647,-0.03606762,0.000712772,0.8601605,0.1609364,0.2184749,0.4318474,0.5204295,0.7559223,-0.3663446,0.1533831,0.9530937,0.2445257,0.1080015,-0.1419691,0.9967402,-0.0449534,-0.01797741,0.06453659,0.8246814,-0.3060017,0.05004767,-0.4730314,0.5924531,-0.7482596,-0.2658724,-0.135716,0.9452918,-0.2077909,0.1253385,0.2180288,0.9863651,-0.008841146,0.07814744,-0.144564,0.9867987,-0.1591492,0.02989971,0.002463871,0.9643703,0.1782926,-0.09926054,0.1683719,0.9999992,0.000617013,-0.001123478,0.000143697,0.9807597,0.06662637,0.1284079,0.1310827,0.9933218,0.09245689,-0.06874011,0.006182839,0.9867109,-0.02065641,-0.006193804,-0.1610487,0.9999996,-0.000708357,0.00037443,-0.000436329
0.9990764,0.01529456,0.04014003,-0.00106342,0.9999987,0.000568123,0.001469641,6.42E-06,0.9999967,0.000933805,0.002415521,1.05E-05,0.9991769,0.01468016,0.03781465,0.000165216,0.9899007,-0.02628469,0.1385529,0.01445049,0.9964553,-0.0576757,-0.05505634,0.0268164,0.999335,-0.004449052,-0.03615325,0.00166821,0.8597466,0.1591744,0.2199154,0.4325925,0.5195931,0.7566858,-0.3666623,0.1516849,0.9529212,0.2449537,0.108298,-0.1421629,0.9966729,-0.04702016,-0.01539221,0.06477214,0.8262524,-0.3034,0.05127162,-0.4718333,0.5916137,-0.7487623,-0.2665234,-0.135328,0.9445155,-0.2094136,0.1262134,0.219332,0.9863548,-0.008878502,0.07801194,-0.1447049,0.9867976,-0.1591075,0.03015095,0.002500477,0.963992,0.1799745,-0.09989144,0.1683757,0.9999991,0.000629424,-0.001190654,0.000222249,0.9807218,0.06671441,0.1287837,0.1309525,0.9932988,0.09271918,-0.06872433,0.006133661,0.9867203,-0.02037705,-0.006439845,-0.1610169,0.9999995,-0.000750974,0.000532,-0.000397675
0.9990698,0.01621741,0.0399386,-0.001233809,0.9999987,0.000603363,0.001465664,1.54E-06,0.9999966,0.000991557,0.00240859,2.54E-06,0.9991724,0.01553125,0.03759478,3.96E-05,0.9898075,-0.02697201,0.1390935,0.01437388,0.9964521,-0.05879697,-0.05398766,0.02667352,0.9993282,-0.004958273,-0.03621968,0.002586538,0.8592368,0.1572386,0.2218163,0.4333424,0.5185618,0.7576557,-0.3669685,0.1496182,0.9527082,0.2456182,0.1084903,-0.1422974,0.9966242,-0.04948496,-0.01276534,0.06425358,0.8280516,-0.3011998,0.05235123,-0.4699665,0.5911238,-0.7491867,-0.2666821,-0.134806,0.9432986,-0.2115009,0.1274834,0.2218177,0.9863269,-0.008902006,0.07781363,-0.1450002,0.9868141,-0.1589964,0.03020306,0.002435698,0.964164,0.1791552,-0.09946926,0.1685145,0.999999,0.000646094,-0.001157821,0.0003323,0.9807352,0.06682384,0.1290419,0.1305425,0.9932868,0.09289252,-0.06865294,0.006254419,0.9867249,-0.020053,-0.006624285,-0.1610219,0.9999994,-0.000817117,0.000568034,-0.000395559
0.99906,0.01715924,0.03978201,-0.001456774,0.9999987,0.000642989,0.001468688,-5.87E-06,0.9999965,0.001056305,0.00241279,-9.64E-06,0.9991634,0.01643592,0.03744606,-0.000149765,0.98975,-0.02781102,0.1393387,0.01435924,0.9963947,-0.06026357,-0.0534407,0.02664568,0.9993181,-0.005733985,-0.03633688,0.003168833,0.8586326,0.1561361,0.2231749,0.43424,0.5181352,0.7582396,-0.3669281,0.1482307,0.9524199,0.2462717,0.1089547,-0.1427431,0.9965416,-0.05187356,-0.01114408,0.06395109,0.8292135,-0.3007014,0.05211834,-0.4682601,0.5912029,-0.7494158,-0.266153,-0.1342295,0.942084,-0.2136435,0.1286967,0.2242124,0.9862767,-0.009232705,0.07760328,-0.1454331,0.9868448,-0.1588106,0.03018117,0.002362258,0.9638759,0.180424,-0.09986623,0.1685739,0.999999,0.000642488,-0.001175161,0.00038834,0.9807761,0.0665771,0.1293941,0.1300112,0.9932769,0.09305843,-0.06856619,0.006312746,0.9867414,-0.01976232,-0.006739279,-0.1609519,0.9999995,-0.000857265,0.000522945,-0.00040589
0.9990565,0.01771813,0.03961799,-0.001597685,0.9999987,0.000666985,0.001468623,-1.30E-05,0.9999965,0.001095503,0.002412271,-2.14E-05,0.9991587,0.01698103,0.03732795,-0.000331296,0.9897797,-0.02839493,0.1390019,0.01444137,0.9962916,-0.06140301,-0.05398756,0.02679787,0.9993067,-0.006225395,-0.03654824,0.00341237,0.8581741,0.156385,0.2233833,0.434949,0.5184319,0.7584658,-0.3663405,0.1474882,0.9521268,0.2469223,0.1093748,-0.1432522,0.996454,-0.05334776,-0.01034417,0.06423756,0.8301618,-0.3001083,0.05187352,-0.4669855,0.5907475,-0.7498358,-0.2662552,-0.1336853,0.9416059,-0.2153689,0.128926,0.2244388,0.9862422,-0.009186652,0.0774882,-0.1457314,0.9868506,-0.1587586,0.03026824,0.002360432,0.9639898,0.1799115,-0.09955321,0.1686555,0.9999989,0.000654037,-0.001243791,0.000427232,0.9808131,0.06637897,0.1295705,0.1296571,0.9932628,0.09322152,-0.06853167,0.006502668,0.9867043,-0.01981126,-0.006842171,-0.1611689,0.9999995,-0.00074082,0.000441431,-0.000290349
0.9990551,0.0180727,0.03948572,-0.001776251,0.9999987,0.000676453,0.001459787,-1.93E-05,0.9999965,0.001111126,0.002397937,-3.17E-05,0.9991608,0.01723381,0.03715765,-0.000491408,0.9898732,-0.02875976,0.1382399,0.01461491,0.9961557,-0.06226191,-0.05533305,0.02712007,0.9992982,-0.006622297,-0.0366901,0.003612573,0.8582135,0.1566724,0.2231759,0.4348744,0.5180873,0.7587079,-0.3665417,0.1469518,0.9519721,0.247112,0.1097185,-0.1436899,0.9963841,-0.05402265,-0.009802382,0.06484076,0.8310096,-0.2988598,0.05246991,-0.4662109,0.5897143,-0.7504151,-0.2670818,-0.1333468,0.9419718,-0.2160924,0.1282512,0.2225869,0.9862304,-0.008917398,0.07733037,-0.1459109,0.9868267,-0.1588724,0.030447,0.002357119,0.9637137,0.1812359,-0.1000465,0.1685239,0.9999988,0.000654513,-0.001305709,0.000484363,0.9808227,0.06658605,0.1296509,0.1293975,0.9932579,0.09311043,-0.06874892,0.006543633,0.9866917,-0.01970936,-0.006834307,-0.1612588,0.9999996,-0.000725309,0.00049426,-0.000252444
0.9990603,0.01812015,0.03932577,-0.001892347,0.9999987,0.000671248,0.001442206,-2.28E-05,0.9999966,0.001102918,0.002369825,-3.75E-05,0.9991695,0.01719769,0.0369358,-0.000584771,0.9900125,-0.0288743,0.1371973,0.01477436,0.9960133,-0.06269432,-0.05722929,0.02741645,0.999301,-0.006571499,-0.03663209,0.003514373,0.8585137,0.1568502,0.2226907,0.4344667,0.5172133,0.7590767,-0.3672859,0.1462667,0.9519225,0.2471144,0.1098985,-0.1438759,0.9963642,-0.05377178,-0.009152047,0.06544583,0.8314514,-0.2977414,0.0529735,-0.4660819,0.5891005,-0.7508223,-0.2673926,-0.1331455,0.9425914,-0.2161042,0.1273656,0.2204501,0.9862217,-0.008579623,0.07715224,-0.1460843,0.9868376,-0.158803,0.030459,0.002351642,0.9638498,0.1806737,-0.09965988,0.1685774,0.9999987,0.000676965,-0.001374426,0.000460868,0.9808428,0.0669768,0.1296234,0.1290712,0.9932373,0.09315496,-0.06897031,0.006709605,0.9866905,-0.01974065,-0.006918527,-0.1612582,0.9999995,-0.000743436,0.000581443,-0.00032296
0.9990751,0.01786733,0.03906479,-0.001919482,0.9999987,0.000660987,0.001427203,-2.15E-05,0.9999967,0.001086405,0.002345929,-3.54E-05,0.9991783,0.01703909,0.03677309,-0.000554708,0.990209,-0.02884989,0.1357595,0.01494027,0.9958346,-0.06292741,-0.05987319,0.02772511,0.9993001,-0.006318225,-0.036741,0.003083135,0.8586867,0.157044,0.2223694,0.4342189,0.5166527,0.7594132,-0.367624,0.1456508,0.9519221,0.2472125,0.1099969,-0.143635,0.9963849,-0.05323846,-0.008870986,0.06560568,0.8315047,-0.2972154,0.05338218,-0.4662758,0.5888072,-0.7510765,-0.2674208,-0.1329523,0.9429564,-0.2158817,0.126965,0.2193355,0.9862409,-0.008609442,0.07676429,-0.1461574,0.9868304,-0.1588524,0.03043839,0.002318043,0.9639768,0.180179,-0.09921312,0.1686448,0.9999987,0.000704296,-0.00142882,0.000419519,0.9808975,0.06687737,0.1294345,0.1288953,0.993224,0.09319739,-0.06909692,0.006784765,0.9866933,-0.0196546,-0.006793423,-0.1612573,0.9999995,-0.000767878,0.000569313,-0.000357355
0.9990868,0.01758317,0.03889549,-0.001888424,0.9999987,0.000646878,0.001412725,-2.02E-05,0.9999968,0.001063581,0.002322923,-3.33E-05,0.9991875,0.01678566,0.03663727,-0.000524614,0.9904121,-0.02879145,0.1342622,0.01512491,0.9956433,-0.06312255,-0.06262686,0.02806855,0.9993017,-0.006154802,-0.03674866,0.002758617,0.8587585,0.1571361,0.2220802,0.4341917,0.5161605,0.7596875,-0.3679615,0.1451125,0.9519526,0.247121,0.1100795,-0.1435268,0.9964225,-0.05268,-0.008604787,0.06552093,0.8315761,-0.2968784,0.05371284,-0.4663254,0.5886847,-0.7512836,-0.2672642,-0.1326391,0.9430079,-0.2160248,0.1269426,0.2189861,0.9862663,-0.008800322,0.07655034,-0.146087,0.9868006,-0.1590546,0.03034594,0.002332636,0.9636105,0.1818111,-0.09976304,0.1686622,0.9999987,0.00068591,-0.001384795,0.000356596,0.9809214,0.06669415,0.1292906,0.1289533,0.9932206,0.09324082,-0.06908496,0.006810024,0.9866789,-0.01963883,-0.006816403,-0.1613463,0.9999995,-0.000696048,0.000608355,-0.000332864
0.9990979,0.01730318,0.03873406,-0.001884708,0.9999989,0.000634268,0.001400211,-2.08E-05,0.9999968,0.001043168,0.002303044,-3.42E-05,0.9991956,0.01655124,0.03652248,-0.000542986,0.9905878,-0.02871973,0.1329636,0.01521828,0.9954791,-0.06320703,-0.06502786,0.02824253,0.9993091,-0.005844379,-0.03662525,0.002390155,0.8586912,0.1573448,0.2218487,0.4343676,0.5159639,0.7599417,-0.3679427,0.1445266,0.951916,0.2472016,0.1102393,-0.1435078,0.9964794,-0.05188477,-0.008482754,0.06530597,0.8316706,-0.2964948,0.05406501,-0.4663602,0.5884912,-0.7514741,-0.2672807,-0.1323851,0.9430314,-0.2162586,0.1269946,0.2186237,0.9862879,-0.008618584,0.07654693,-0.145954,0.9867869,-0.1591714,0.03018223,0.002240118,0.9638628,0.1805523,-0.09922406,0.1688904,0.9999989,0.00066677,-0.001308741,0.000285789,0.9809185,0.06679712,0.1292405,0.1289724,0.9931979,0.09334373,-0.06926183,0.00691259,0.9866635,-0.01976791,-0.006659186,-0.161431,0.9999995,-0.00068839,0.00057894,-0.00037229
0.9991046,0.01704329,0.03867863,-0.001852667,0.9999989,0.000620435,0.001390524,-2.14E-05,0.9999968,0.001020686,0.002287703,-3.52E-05,0.9992027,0.01627034,0.03645452,-0.000560885,0.9907354,-0.02860779,0.1318879,0.01518738,0.9953538,-0.06310291,-0.06704044,0.02818586,0.9993126,-0.005489887,-0.03660322,0.00206452,0.8586733,0.1574704,0.2216167,0.4344761,0.5160166,0.7600582,-0.3677151,0.1443049,0.9519358,0.2472832,0.1102405,-0.1432346,0.9965271,-0.05118393,-0.008502646,0.06512872,0.8318104,-0.2960522,0.05446705,-0.4663453,0.5882774,-0.7516947,-0.2673019,-0.1320394,0.9430904,-0.2164478,0.1269916,0.2181834,0.9863138,-0.008423571,0.07660297,-0.1457606,0.9867467,-0.1594333,0.0301199,0.002171453,0.9634801,0.1821727,-0.09987413,0.168951,0.9999989,0.000647774,-0.001268964,0.000237768,0.9808828,0.06700564,0.1293033,0.1290727,0.9931709,0.09349293,-0.06945006,0.006893635,0.9866669,-0.01990047,-0.006558123,-0.1613982,0.9999996,-0.000640677,0.000607944,-0.000404343
0.9991092,0.01679235,0.03866801,-0.001894464,0.9999989,0.000605765,0.001380673,-2.24E-05,0.999997,0.000996816,0.002272127,-3.69E-05,0.99921,0.0159662,0.03638839,-0.000591596,0.9908407,-0.02855027,0.1311355,0.01493019,0.9952822,-0.06289176,-0.068485,0.02770907,0.9993094,-0.005320071,-0.03673811,0.001624602,0.8585699,0.1578285,0.2213621,0.43468,0.5159864,0.7601873,-0.3675987,0.1440296,0.9519797,0.2472385,0.1103041,-0.1429707,0.9965521,-0.05067096,-0.008765453,0.06511354,0.8317494,-0.2959543,0.05450002,-0.4665123,0.5880436,-0.7518749,-0.2674854,-0.1316833,0.9429559,-0.2161326,0.1274261,0.2188234,0.986312,-0.008247618,0.07671783,-0.1457217,0.9867113,-0.1596662,0.03005608,0.00204278,0.9632247,0.1831323,-0.100312,0.1691104,0.999999,0.000621133,-0.001232427,0.000194488,0.9808815,0.06711493,0.1292907,0.1290392,0.9931672,0.09364387,-0.06930342,0.006840805,0.9866671,-0.01999026,-0.006542159,-0.1613865,0.9999995,-0.000680182,0.000612443,-0.000400232
